日期, 50etf开盘价 , 50etf收盘价 , 成交量pcr , 持仓量pcr , 成交额pcr , 持仓额pcr , 成交额pcr/成交量pcr , VIX , SKEW ,
2015/02/09, 2.291 , 2.331 , 0.66 , 0.76 , 0.53 , 0.57 , 0.80 , 27.70 , 103.68 ,
2015/02/10, 2.331 , 2.369 , 0.81 , 0.83 , 0.56 , 0.52 , 0.69 , 28.28 , 103.20 ,
2015/02/11, 2.371 , 2.380 , 0.92 , 0.90 , 0.64 , 0.53 , 0.69 , 25.63 , 105.90 ,
2015/02/12, 2.379 , 2.384 , 0.78 , 0.77 , 0.57 , 0.44 , 0.73 , 24.47 , 103.44 ,
2015/02/13, 2.390 , 2.390 , 0.91 , 1.07 , 0.52 , 0.62 , 0.58 , 21.47 , 105.52 ,
2015/02/16, 2.390 , 2.394 , 1.25 , 0.98 , 0.67 , 0.58 , 0.54 , 21.74 , 105.42 ,
2015/02/17, 2.401 , 2.411 , 1.29 , 0.92 , 0.56 , 0.43 , 0.43 , 22.37 , 106.31 ,
2015/02/25, 2.411 , 2.370 , 0.64 , 0.87 , 0.38 , 0.56 , 0.60 , 23.48 , 102.75 ,
2015/02/26, 2.368 , 2.450 , 1.27 , 0.91 , 0.61 , 0.34 , 0.48 , 22.47 , 109.81 ,
2015/02/27, 2.447 , 2.438 , 0.73 , 0.86 , 0.29 , 0.31 , 0.40 , 24.26 , 105.06 ,
2015/03/02, 2.456 , 2.441 , 0.91 , 0.85 , 0.34 , 0.31 , 0.38 , 25.22 , 104.87 ,
2015/03/03, 2.427 , 2.364 , 0.80 , 0.84 , 0.52 , 0.61 , 0.65 , 25.51 , 100.23 ,
2015/03/04, 2.368 , 2.362 , 0.93 , 0.78 , 0.89 , 0.62 , 0.96 , 24.78 , 100.26 ,
2015/03/05, 2.345 , 2.334 , 0.84 , 0.74 , 1.10 , 0.80 , 1.31 , 23.85 , 98.63 ,
2015/03/06, 2.335 , 2.339 , 0.87 , 0.74 , 1.06 , 0.75 , 1.22 , 23.67 , 99.34 ,
2015/03/09, 2.300 , 2.397 , 1.18 , 0.75 , 1.42 , 0.53 , 1.20 , 24.17 , 102.87 ,
2015/03/10, 2.381 , 2.359 , 0.75 , 0.75 , 0.69 , 0.51 , 0.92 , 23.45 , 100.51 ,
2015/03/11, 2.363 , 2.374 , 0.84 , 0.75 , 0.70 , 0.59 , 0.83 , 23.00 , 101.20 ,
2015/03/12, 2.404 , 2.448 , 0.64 , 0.78 , 0.32 , 0.31 , 0.50 , 22.41 , 106.29 ,
2015/03/13, 2.458 , 2.455 , 0.76 , 0.78 , 0.27 , 0.27 , 0.36 , 22.46 , 105.36 ,
2015/03/16, 2.472 , 2.510 , 0.67 , 0.77 , 0.24 , 0.18 , 0.35 , 22.05 , 110.02 ,
2015/03/17, 2.537 , 2.543 , 0.77 , 0.78 , 0.26 , 0.15 , 0.34 , 22.41 , 109.73 ,
2015/03/18, 2.550 , 2.611 , 0.67 , 0.83 , 0.23 , 0.10 , 0.34 , 22.23 , 111.14 ,
2015/03/19, 2.604 , 2.587 , 0.58 , 0.82 , 0.18 , 0.12 , 0.30 , 25.16 , 107.99 ,
2015/03/20, 2.599 , 2.635 , 0.73 , 0.87 , 0.21 , 0.09 , 0.28 , 24.21 , 110.65 ,
2015/03/23, 2.656 , 2.676 , 0.97 , 0.89 , 0.29 , 0.08 , 0.30 , 25.97 , 109.72 ,
2015/03/24, 2.676 , 2.638 , 0.76 , 0.86 , 0.30 , 0.11 , 0.39 , 28.05 , 105.98 ,
2015/03/25, 2.630 , 2.604 , 0.74 , 0.71 , 0.28 , 0.14 , 0.38 , 27.53 , 103.55 ,
2015/03/26, 2.590 , 2.643 , 0.81 , 0.72 , 0.43 , 0.14 , 0.53 , 26.33 , 104.65 ,
2015/03/27, 2.650 , 2.649 , 0.51 , 0.69 , 0.14 , 0.12 , 0.28 , 26.63 , 104.63 ,
2015/03/30, 2.674 , 2.740 , 0.86 , 0.74 , 0.25 , 0.08 , 0.29 , 24.64 , 111.15 ,
2015/03/31, 2.783 , 2.707 , 0.92 , 0.77 , 0.23 , 0.11 , 0.25 , 27.58 , 104.94 ,
2015/04/01, 2.713 , 2.753 , 0.77 , 0.79 , 0.23 , 0.10 , 0.30 , 27.53 , 107.57 ,
2015/04/02, 2.780 , 2.739 , 0.79 , 0.76 , 0.28 , 0.11 , 0.36 , 29.23 , 106.69 ,
2015/04/03, 2.726 , 2.773 , 0.97 , 0.79 , 0.32 , 0.11 , 0.33 , 28.37 , 108.10 ,
2015/04/07, 2.799 , 2.842 , 0.94 , 0.85 , 0.27 , 0.08 , 0.29 , 26.38 , 114.54 ,
2015/04/08, 2.855 , 2.898 , 0.73 , 0.89 , 0.22 , 0.07 , 0.30 , 29.30 , 111.26 ,
2015/04/09, 2.911 , 2.877 , 0.74 , 0.88 , 0.20 , 0.09 , 0.27 , 32.43 , 107.68 ,
2015/04/10, 2.878 , 2.936 , 0.90 , 0.88 , 0.25 , 0.07 , 0.28 , 30.63 , 112.07 ,
2015/04/13, 2.990 , 2.991 , 0.88 , 0.88 , 0.20 , 0.06 , 0.23 , 34.36 , 107.28 ,
2015/04/14, 2.991 , 2.999 , 0.65 , 0.85 , 0.21 , 0.07 , 0.32 , 36.76 , 103.42 ,
2015/04/15, 2.999 , 3.011 , 0.60 , 0.88 , 0.17 , 0.06 , 0.29 , 36.60 , 104.52 ,
2015/04/16, 3.023 , 3.145 , 0.62 , 0.89 , 0.16 , 0.04 , 0.25 , 34.84 , 111.40 ,
2015/04/17, 3.240 , 3.185 , 0.73 , 0.89 , 0.18 , 0.05 , 0.25 , 39.09 , 109.48 ,
2015/04/20, 3.203 , 3.103 , 0.76 , 0.90 , 0.24 , 0.09 , 0.32 , 45.61 , 101.56 ,
2015/04/21, 3.110 , 3.141 , 0.74 , 0.86 , 0.32 , 0.08 , 0.43 , 43.87 , 103.92 ,
2015/04/22, 3.171 , 3.241 , 0.73 , 0.61 , 0.24 , 0.06 , 0.32 , 40.03 , 107.26 ,
2015/04/23, 3.250 , 3.212 , 0.83 , 0.64 , 0.29 , 0.10 , 0.35 , 41.24 , 106.22 ,
2015/04/24, 3.172 , 3.171 , 0.93 , 0.68 , 0.38 , 0.13 , 0.41 , 41.67 , 104.75 ,
2015/04/27, 3.203 , 3.255 , 0.94 , 0.76 , 0.34 , 0.11 , 0.36 , 40.27 , 108.31 ,
2015/04/28, 3.250 , 3.228 , 0.87 , 0.80 , 0.33 , 0.12 , 0.37 , 42.27 , 104.48 ,
2015/04/29, 3.220 , 3.220 , 0.84 , 0.83 , 0.33 , 0.13 , 0.40 , 42.13 , 105.06 ,
2015/04/30, 3.235 , 3.198 , 0.62 , 0.81 , 0.28 , 0.14 , 0.45 , 42.23 , 103.98 ,
2015/05/04, 3.200 , 3.211 , 0.76 , 0.83 , 0.42 , 0.15 , 0.55 , 41.96 , 104.89 ,
2015/05/05, 3.209 , 3.096 , 0.72 , 0.83 , 0.45 , 0.24 , 0.63 , 41.34 , 101.90 ,
2015/05/06, 3.110 , 3.083 , 0.83 , 0.83 , 0.61 , 0.28 , 0.73 , 41.29 , 100.46 ,
2015/05/07, 3.080 , 3.045 , 0.72 , 0.74 , 0.54 , 0.30 , 0.76 , 42.14 , 99.77 ,
2015/05/08, 3.071 , 3.055 , 0.56 , 0.67 , 0.44 , 0.27 , 0.79 , 41.67 , 99.82 ,
2015/05/11, 3.055 , 3.110 , 0.60 , 0.66 , 0.45 , 0.21 , 0.75 , 41.59 , 100.85 ,
2015/05/12, 3.103 , 3.129 , 0.55 , 0.67 , 0.35 , 0.19 , 0.64 , 41.69 , 102.46 ,
2015/05/13, 3.129 , 3.084 , 0.50 , 0.65 , 0.35 , 0.23 , 0.70 , 41.46 , 101.64 ,
2015/05/14, 3.077 , 3.073 , 0.69 , 0.67 , 0.56 , 0.26 , 0.80 , 40.48 , 103.21 ,
2015/05/15, 3.073 , 3.006 , 0.72 , 0.66 , 0.78 , 0.32 , 1.08 , 37.25 , 101.05 ,
2015/05/18, 2.980 , 2.946 , 0.74 , 0.66 , 0.99 , 0.43 , 1.34 , 34.02 , 98.87 ,
2015/05/19, 2.946 , 3.066 , 0.65 , 0.63 , 0.58 , 0.22 , 0.90 , 34.33 , 101.94 ,
2015/05/20, 3.084 , 3.066 , 0.59 , 0.62 , 0.42 , 0.21 , 0.71 , 37.15 , 99.73 ,
2015/05/21, 3.089 , 3.104 , 0.85 , 0.63 , 0.40 , 0.19 , 0.47 , 38.93 , 102.07 ,
2015/05/22, 3.139 , 3.199 , 0.66 , 0.69 , 0.30 , 0.13 , 0.46 , 39.54 , 105.27 ,
2015/05/25, 3.237 , 3.303 , 0.49 , 0.73 , 0.16 , 0.09 , 0.32 , 41.13 , 109.89 ,
2015/05/26, 3.328 , 3.320 , 0.64 , 0.77 , 0.20 , 0.09 , 0.31 , 41.46 , 110.82 ,
2015/05/27, 3.334 , 3.285 , 0.67 , 0.65 , 0.20 , 0.12 , 0.30 , 42.89 , 110.29 ,
2015/05/28, 3.285 , 3.079 , 0.90 , 0.65 , 0.51 , 0.31 , 0.56 , 41.60 , 100.09 ,
2015/05/29, 3.081 , 3.066 , 0.81 , 0.64 , 0.75 , 0.31 , 0.92 , 42.63 , 100.45 ,
2015/06/01, 3.066 , 3.198 , 1.03 , 0.61 , 0.44 , 0.15 , 0.43 , 42.17 , 102.14 ,
2015/06/02, 3.194 , 3.209 , 0.82 , 0.61 , 0.43 , 0.15 , 0.52 , 43.07 , 102.92 ,
2015/06/03, 3.205 , 3.191 , 0.88 , 0.63 , 0.40 , 0.17 , 0.45 , 43.33 , 100.92 ,
2015/06/04, 3.191 , 3.259 , 1.00 , 0.67 , 0.46 , 0.14 , 0.46 , 41.85 , 104.23 ,
2015/06/05, 3.340 , 3.254 , 0.97 , 0.69 , 0.36 , 0.15 , 0.37 , 41.95 , 104.13 ,
2015/06/08, 3.280 , 3.427 , 0.83 , 0.84 , 0.26 , 0.08 , 0.31 , 38.43 , 111.11 ,
2015/06/09, 3.459 , 3.361 , 0.87 , 0.80 , 0.32 , 0.10 , 0.37 , 42.99 , 104.63 ,
2015/06/10, 3.316 , 3.320 , 1.11 , 0.80 , 0.49 , 0.12 , 0.44 , 43.61 , 102.91 ,
2015/06/11, 3.334 , 3.300 , 1.01 , 0.85 , 0.57 , 0.17 , 0.56 , 45.14 , 101.14 ,
2015/06/12, 3.323 , 3.313 , 0.99 , 0.88 , 0.62 , 0.17 , 0.63 , 45.01 , 101.56 ,
2015/06/15, 3.334 , 3.216 , 0.71 , 0.90 , 0.66 , 0.24 , 0.93 , 43.53 , 99.09 ,
2015/06/16, 3.199 , 3.148 , 0.97 , 0.82 , 0.99 , 0.34 , 1.03 , 42.48 , 94.72 ,
2015/06/17, 3.160 , 3.175 , 0.79 , 0.77 , 1.11 , 0.28 , 1.40 , 42.47 , 95.78 ,
2015/06/18, 3.157 , 3.042 , 1.00 , 0.75 , 1.39 , 0.52 , 1.40 , 42.45 , 88.31 ,
2015/06/19, 3.025 , 2.874 , 0.81 , 0.64 , 1.17 , 0.89 , 1.44 , 42.36 , 82.76 ,
2015/06/23, 2.893 , 2.976 , 0.78 , 0.55 , 1.46 , 0.42 , 1.88 , 48.13 , 94.31 ,
2015/06/24, 2.990 , 3.018 , 0.78 , 0.42 , 1.00 , 0.36 , 1.27 , 48.26 , 94.94 ,
2015/06/25, 3.048 , 2.919 , 0.79 , 0.43 , 0.87 , 0.46 , 1.10 , 43.48 , 91.64 ,
2015/06/26, 2.860 , 2.686 , 0.75 , 0.40 , 1.38 , 1.00 , 1.84 , 44.69 , 74.68 ,
2015/06/29, 2.772 , 2.660 , 0.66 , 0.35 , 1.33 , 0.88 , 2.01 , 56.84 , 84.93 ,
2015/06/30, 2.660 , 2.851 , 0.50 , 0.33 , 0.70 , 0.43 , 1.38 , 56.60 , 93.85 ,
2015/07/01, 2.810 , 2.728 , 0.58 , 0.34 , 0.68 , 0.70 , 1.16 , 53.31 , 89.50 ,
2015/07/02, 2.790 , 2.684 , 0.68 , 0.34 , 0.95 , 0.75 , 1.40 , 54.96 , 88.20 ,
2015/07/03, 2.657 , 2.579 , 0.71 , 0.34 , 1.22 , 1.08 , 1.73 , 52.04 , 82.41 ,
2015/07/06, 2.837 , 2.742 , 0.47 , 0.34 , 0.54 , 0.61 , 1.13 , 56.85 , 92.58 ,
2015/07/07, 2.682 , 2.790 , 0.56 , 0.35 , 0.84 , 0.57 , 1.49 , 52.04 , 95.30 ,
2015/07/08, 2.600 , 2.604 , 0.56 , 0.35 , 1.24 , 1.60 , 2.22 , 48.20 , 79.84 ,
2015/07/09, 2.529 , 2.792 , 0.51 , 0.34 , 0.89 , 0.57 , 1.75 , 52.27 , 94.68 ,
2015/07/10, 2.736 , 2.905 , 0.50 , 0.38 , 0.37 , 0.41 , 0.74 , 51.23 , 99.20 ,
2015/07/13, 2.840 , 2.862 , 0.59 , 0.42 , 0.62 , 0.50 , 1.05 , 50.35 , 99.19 ,
2015/07/14, 2.805 , 2.762 , 0.66 , 0.44 , 0.96 , 0.84 , 1.45 , 46.61 , 94.26 ,
2015/07/15, 2.731 , 2.749 , 0.71 , 0.46 , 1.52 , 1.05 , 2.13 , 42.52 , 91.32 ,
2015/07/16, 2.750 , 2.740 , 0.70 , 0.44 , 1.09 , 1.01 , 1.56 , 33.70 , 91.83 ,
2015/07/17, 2.756 , 2.803 , 0.46 , 0.44 , 0.64 , 0.72 , 1.39 , 31.15 , 96.52 ,
2015/07/20, 2.794 , 2.777 , 0.64 , 0.47 , 0.90 , 1.08 , 1.41 , 33.79 , 92.31 ,
2015/07/21, 2.731 , 2.768 , 0.60 , 0.48 , 1.12 , 1.16 , 1.85 , 35.27 , 92.48 ,
2015/07/22, 2.755 , 2.737 , 0.63 , 0.54 , 1.14 , 1.43 , 1.83 , 31.40 , 90.73 ,
2015/07/23, 2.737 , 2.794 , 0.67 , 0.54 , 0.77 , 0.67 , 1.14 , 29.54 , 96.81 ,
2015/07/24, 2.791 , 2.745 , 0.90 , 0.59 , 1.03 , 0.96 , 1.15 , 29.72 , 91.94 ,
2015/07/27, 2.721 , 2.494 , 0.87 , 0.61 , 2.10 , 3.46 , 2.41 , 26.05 , 68.20 ,
2015/07/28, 2.444 , 2.484 , 0.77 , 0.56 , 2.29 , 2.50 , 2.96 , 36.39 , 86.38 ,
2015/07/29, 2.500 , 2.534 , 0.78 , 0.54 , 1.97 , 1.93 , 2.51 , 38.73 , 90.79 ,
2015/07/30, 2.524 , 2.469 , 0.61 , 0.55 , 1.53 , 3.61 , 2.52 , 33.64 , 77.40 ,
2015/07/31, 2.460 , 2.462 , 0.76 , 0.52 , 2.23 , 3.02 , 2.93 , 37.12 , 86.61 ,
2015/08/03, 2.440 , 2.478 , 0.64 , 0.50 , 2.23 , 3.03 , 3.49 , 37.60 , 86.25 ,
2015/08/04, 2.488 , 2.540 , 0.67 , 0.50 , 1.47 , 1.87 , 2.18 , 37.47 , 92.80 ,
2015/08/05, 2.529 , 2.491 , 0.62 , 0.47 , 1.31 , 2.26 , 2.11 , 37.45 , 89.86 ,
2015/08/06, 2.466 , 2.471 , 0.64 , 0.46 , 1.52 , 2.29 , 2.35 , 38.69 , 89.51 ,
2015/08/07, 2.492 , 2.504 , 0.55 , 0.46 , 1.01 , 1.77 , 1.83 , 38.09 , 92.46 ,
2015/08/10, 2.522 , 2.616 , 0.61 , 0.48 , 0.71 , 1.03 , 1.17 , 38.03 , 97.38 ,
2015/08/11, 2.618 , 2.590 , 0.77 , 0.50 , 0.67 , 1.22 , 0.87 , 37.69 , 96.46 ,
2015/08/12, 2.568 , 2.564 , 0.84 , 0.50 , 0.87 , 1.38 , 1.03 , 37.29 , 95.88 ,
2015/08/13, 2.561 , 2.576 , 0.90 , 0.51 , 1.25 , 1.41 , 1.39 , 37.05 , 96.69 ,
2015/08/14, 2.585 , 2.575 , 0.76 , 0.53 , 1.02 , 1.58 , 1.34 , 37.10 , 97.53 ,
2015/08/17, 2.560 , 2.548 , 0.92 , 0.52 , 2.40 , 2.34 , 2.61 , 37.17 , 94.77 ,
2015/08/18, 2.550 , 2.410 , 0.96 , 0.52 , 3.09 , 6.45 , 3.22 , 34.17 , 87.04 ,
2015/08/19, 2.397 , 2.427 , 0.91 , 0.46 , 3.51 , 4.23 , 3.87 , 34.71 , 91.28 ,
2015/08/20, 2.401 , 2.361 , 0.71 , 0.46 , 2.43 , 5.12 , 3.43 , 35.69 , 87.44 ,
2015/08/21, 2.333 , 2.274 , 1.02 , 0.42 , 3.57 , 6.81 , 3.51 , 32.53 , 80.65 ,
2015/08/24, 2.216 , 2.047 , 0.89 , 0.35 , 7.63 , 11.40 , 8.59 , 32.89 , 39.21 ,
2015/08/25, 1.942 , 1.886 , 0.82 , 0.34 , 5.25 , 11.82 , 6.42 , 44.72 , 51.10 ,
2015/08/26, 1.939 , 1.946 , 0.70 , 0.41 , 3.01 , 9.34 , 4.32 , 59.16 , 82.50 ,
2015/08/27, 1.998 , 2.110 , 0.57 , 0.41 , 1.61 , 3.63 , 2.82 , 57.09 , 94.22 ,
2015/08/28, 2.140 , 2.168 , 0.64 , 0.46 , 1.11 , 3.12 , 1.73 , 57.62 , 97.13 ,
2015/08/31, 2.137 , 2.209 , 0.76 , 0.49 , 1.42 , 3.12 , 1.87 , 58.75 , 97.78 ,
2015/09/01, 2.152 , 2.228 , 0.62 , 0.52 , 1.06 , 3.54 , 1.72 , 59.34 , 97.44 ,
2015/09/02, 2.145 , 2.236 , 0.72 , 0.53 , 1.39 , 3.47 , 1.94 , 56.87 , 98.02 ,
2015/09/07, 2.216 , 2.140 , 0.74 , 0.54 , 1.31 , 3.08 , 1.78 , 55.58 , 98.74 ,
2015/09/08, 2.120 , 2.177 , 0.96 , 0.51 , 1.45 , 2.33 , 1.51 , 44.85 , 101.25 ,
2015/09/09, 2.197 , 2.209 , 0.81 , 0.55 , 0.94 , 2.09 , 1.16 , 42.60 , 102.63 ,
2015/09/10, 2.182 , 2.206 , 1.14 , 0.53 , 1.13 , 2.21 , 0.99 , 38.79 , 102.27 ,
2015/09/11, 2.205 , 2.193 , 0.90 , 0.52 , 1.36 , 2.14 , 1.51 , 37.94 , 102.59 ,
2015/09/14, 2.210 , 2.223 , 0.83 , 0.56 , 1.37 , 2.75 , 1.65 , 39.31 , 102.66 ,
2015/09/15, 2.180 , 2.167 , 1.16 , 0.57 , 1.79 , 2.80 , 1.54 , 41.46 , 102.54 ,
2015/09/16, 2.169 , 2.242 , 1.10 , 0.53 , 1.55 , 1.61 , 1.41 , 38.09 , 107.03 ,
2015/09/17, 2.222 , 2.198 , 0.79 , 0.54 , 0.74 , 1.89 , 0.93 , 35.38 , 108.14 ,
2015/09/18, 2.210 , 2.198 , 0.79 , 0.54 , 1.07 , 1.84 , 1.36 , 36.08 , 106.80 ,
2015/09/21, 2.190 , 2.212 , 0.67 , 0.53 , 0.89 , 1.72 , 1.32 , 36.17 , 106.58 ,
2015/09/22, 2.210 , 2.237 , 0.62 , 0.53 , 0.61 , 1.43 , 0.98 , 33.08 , 107.30 ,
2015/09/23, 2.194 , 2.180 , 0.86 , 0.70 , 1.10 , 1.87 , 1.28 , 35.40 , 103.41 ,
2015/09/24, 2.192 , 2.187 , 0.80 , 0.67 , 1.02 , 1.49 , 1.28 , 36.99 , 105.02 ,
2015/09/25, 2.184 , 2.171 , 0.76 , 0.68 , 1.04 , 1.75 , 1.35 , 33.28 , 103.75 ,
2015/09/28, 2.168 , 2.174 , 1.06 , 0.67 , 1.11 , 1.71 , 1.04 , 28.89 , 101.42 ,
2015/09/29, 2.152 , 2.127 , 1.09 , 0.67 , 1.59 , 2.36 , 1.46 , 27.94 , 100.24 ,
2015/09/30, 2.139 , 2.147 , 0.97 , 0.67 , 1.14 , 1.93 , 1.18 , 27.76 , 103.42 ,
2015/10/08, 2.241 , 2.196 , 0.90 , 0.67 , 0.59 , 1.31 , 0.66 , 28.41 , 103.82 ,
2015/10/09, 2.205 , 2.221 , 1.10 , 0.71 , 0.77 , 1.15 , 0.70 , 26.88 , 104.90 ,
2015/10/12, 2.235 , 2.288 , 0.65 , 0.77 , 0.24 , 0.78 , 0.37 , 26.15 , 111.94 ,
2015/10/13, 2.267 , 2.279 , 0.83 , 0.78 , 0.44 , 0.86 , 0.53 , 28.93 , 104.92 ,
2015/10/14, 2.263 , 2.258 , 0.93 , 0.81 , 0.60 , 1.02 , 0.65 , 28.54 , 104.63 ,
2015/10/15, 2.261 , 2.304 , 0.79 , 0.78 , 0.50 , 0.75 , 0.63 , 26.49 , 107.54 ,
2015/10/16, 2.310 , 2.322 , 0.78 , 0.78 , 0.32 , 0.72 , 0.41 , 26.30 , 107.38 ,
2015/10/19, 2.323 , 2.320 , 0.87 , 0.79 , 0.44 , 0.79 , 0.51 , 27.33 , 105.37 ,
2015/10/20, 2.313 , 2.341 , 0.89 , 0.80 , 0.57 , 0.80 , 0.64 , 27.92 , 105.10 ,
2015/10/21, 2.337 , 2.320 , 0.74 , 0.86 , 0.56 , 1.04 , 0.75 , 29.54 , 102.82 ,
2015/10/22, 2.325 , 2.333 , 0.89 , 0.86 , 0.64 , 0.82 , 0.72 , 27.28 , 104.97 ,
2015/10/23, 2.337 , 2.350 , 0.89 , 0.89 , 0.54 , 0.78 , 0.60 , 26.74 , 105.14 ,
2015/10/26, 2.380 , 2.350 , 0.71 , 0.91 , 0.35 , 0.77 , 0.49 , 29.48 , 105.12 ,
2015/10/27, 2.338 , 2.348 , 0.81 , 0.93 , 0.61 , 0.80 , 0.76 , 28.04 , 104.79 ,
2015/10/28, 2.338 , 2.308 , 0.96 , 0.70 , 0.68 , 1.08 , 0.70 , 28.71 , 102.20 ,
2015/10/29, 2.312 , 2.311 , 0.97 , 0.71 , 1.06 , 1.16 , 1.10 , 28.82 , 101.83 ,
2015/10/30, 2.305 , 2.310 , 1.14 , 0.68 , 1.17 , 1.04 , 1.03 , 26.21 , 102.33 ,
2015/11/02, 2.291 , 2.283 , 1.08 , 0.71 , 1.13 , 1.27 , 1.05 , 27.12 , 100.36 ,
2015/11/03, 2.288 , 2.272 , 0.87 , 0.71 , 1.08 , 1.38 , 1.25 , 27.26 , 99.97 ,
2015/11/04, 2.277 , 2.386 , 0.76 , 0.70 , 0.62 , 0.66 , 0.82 , 27.03 , 105.23 ,
2015/11/05, 2.375 , 2.445 , 0.70 , 0.85 , 0.33 , 0.54 , 0.48 , 29.50 , 106.41 ,
2015/11/06, 2.441 , 2.499 , 0.72 , 0.92 , 0.35 , 0.40 , 0.49 , 29.81 , 107.42 ,
2015/11/09, 2.500 , 2.532 , 0.64 , 1.00 , 0.25 , 0.38 , 0.40 , 39.39 , 104.54 ,
2015/11/10, 2.511 , 2.521 , 0.67 , 0.97 , 0.42 , 0.43 , 0.62 , 40.55 , 101.27 ,
2015/11/11, 2.517 , 2.504 , 0.88 , 0.95 , 0.61 , 0.49 , 0.69 , 37.17 , 99.64 ,
2015/11/12, 2.510 , 2.470 , 0.86 , 0.93 , 0.65 , 0.59 , 0.76 , 36.19 , 97.17 ,
2015/11/13, 2.450 , 2.444 , 0.82 , 0.90 , 0.77 , 0.70 , 0.94 , 35.25 , 97.39 ,
2015/11/16, 2.404 , 2.449 , 0.92 , 0.86 , 0.98 , 0.74 , 1.06 , 35.96 , 97.45 ,
2015/11/17, 2.460 , 2.450 , 0.67 , 0.84 , 0.53 , 0.79 , 0.79 , 35.32 , 98.27 ,
2015/11/18, 2.451 , 2.438 , 0.75 , 0.83 , 0.61 , 0.84 , 0.81 , 34.55 , 98.92 ,
2015/11/19, 2.441 , 2.471 , 0.84 , 0.80 , 0.76 , 0.65 , 0.91 , 33.85 , 99.72 ,
2015/11/20, 2.469 , 2.459 , 0.68 , 0.79 , 0.64 , 0.69 , 0.94 , 31.76 , 100.49 ,
2015/11/23, 2.458 , 2.450 , 0.90 , 0.82 , 0.94 , 0.86 , 1.04 , 30.75 , 102.95 ,
2015/11/24, 2.445 , 2.444 , 0.75 , 0.79 , 0.98 , 0.90 , 1.31 , 29.32 , 101.92 ,
2015/11/25, 2.435 , 2.454 , 0.74 , 0.65 , 0.82 , 0.80 , 1.10 , 29.81 , 100.93 ,
2015/11/26, 2.470 , 2.447 , 0.67 , 0.64 , 0.78 , 0.83 , 1.16 , 27.21 , 99.64 ,
2015/11/27, 2.435 , 2.318 , 0.92 , 0.64 , 1.48 , 1.77 , 1.60 , 31.44 , 98.60 ,
2015/11/30, 2.326 , 2.329 , 1.00 , 0.65 , 1.49 , 1.54 , 1.48 , 31.70 , 99.66 ,
2015/12/01, 2.330 , 2.339 , 0.78 , 0.64 , 1.01 , 1.39 , 1.30 , 31.04 , 99.48 ,
2015/12/02, 2.335 , 2.462 , 0.67 , 0.63 , 0.68 , 0.68 , 1.00 , 29.46 , 100.74 ,
2015/12/03, 2.452 , 2.460 , 0.56 , 0.66 , 0.44 , 0.73 , 0.77 , 29.82 , 100.77 ,
2015/12/04, 2.434 , 2.398 , 0.80 , 0.66 , 0.81 , 1.04 , 1.02 , 29.59 , 98.60 ,
2015/12/07, 2.397 , 2.390 , 0.81 , 0.65 , 1.04 , 1.10 , 1.28 , 28.74 , 97.44 ,
2015/12/08, 2.375 , 2.366 , 1.01 , 0.66 , 1.33 , 1.45 , 1.32 , 28.45 , 96.94 ,
2015/12/09, 2.361 , 2.369 , 0.73 , 0.66 , 0.90 , 1.29 , 1.24 , 28.16 , 98.54 ,
2015/12/10, 2.372 , 2.355 , 0.63 , 0.65 , 0.81 , 1.36 , 1.29 , 27.88 , 98.27 ,
2015/12/11, 2.342 , 2.344 , 0.83 , 0.63 , 1.04 , 1.27 , 1.24 , 27.88 , 96.80 ,
2015/12/14, 2.323 , 2.415 , 0.77 , 0.63 , 1.04 , 0.78 , 1.35 , 28.00 , 99.90 ,
2015/12/15, 2.403 , 2.382 , 0.67 , 0.63 , 0.72 , 0.98 , 1.08 , 27.51 , 96.71 ,
2015/12/16, 2.386 , 2.372 , 0.79 , 0.63 , 0.99 , 0.99 , 1.25 , 27.42 , 97.08 ,
2015/12/17, 2.384 , 2.401 , 0.66 , 0.64 , 0.53 , 0.86 , 0.79 , 20.38 , 99.16 ,
2015/12/18, 2.396 , 2.422 , 0.80 , 0.68 , 0.60 , 0.79 , 0.76 , 17.76 , 100.71 ,
2015/12/21, 2.407 , 2.499 , 0.58 , 0.76 , 0.45 , 0.53 , 0.78 , 20.60 , 106.75 ,
2015/12/22, 2.496 , 2.490 , 0.60 , 0.76 , 0.33 , 0.54 , 0.54 , 23.25 , 104.01 ,
2015/12/23, 2.490 , 2.499 , 0.61 , 0.83 , 0.44 , 0.53 , 0.71 , 24.17 , 105.02 ,
2015/12/24, 2.496 , 2.478 , 0.89 , 0.83 , 0.68 , 0.45 , 0.76 , 25.97 , 105.01 ,
2015/12/25, 2.480 , 2.486 , 0.82 , 0.84 , 0.58 , 0.41 , 0.71 , 24.53 , 105.89 ,
2015/12/28, 2.487 , 2.412 , 1.12 , 0.85 , 0.87 , 0.70 , 0.78 , 25.14 , 100.01 ,
2015/12/29, 2.411 , 2.432 , 0.76 , 0.82 , 0.74 , 0.63 , 0.97 , 24.47 , 100.16 ,
2015/12/30, 2.433 , 2.424 , 0.89 , 0.82 , 0.81 , 0.66 , 0.91 , 24.64 , 99.69 ,
2015/12/31, 2.418 , 2.416 , 0.88 , 0.84 , 0.71 , 0.72 , 0.81 , 25.18 , 99.20 ,
2016/01/04, 2.411 , 2.278 , 0.95 , 0.81 , 1.57 , 2.19 , 1.64 , 26.20 , 84.78 ,
